Date,Time,UpTime,Fix,Satellites,Latitude,Longitude,Elevation,Yaw,Pitch,Roll,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ
00/00/2000,0:00:00,0:00:31,0,0,, ,,61.06,1.28,49.59,-0.25,0.06,-0.02,-0.09,1.52,9.84,-26.34,29.39,-124.55
00/00/2000,0:00:00,0:00:31,0,0,, ,,60.32,1.43,49.74,0.02,-0.07,0,-0.05,0.78,10.05,-26.45,31.7,-124.19
00/00/2000,0:00:00,0:00:31,0,0,, ,,59.94,1.97,49.81,0,-0.04,0,-0.22,0.84,9.92,-26.09,31.86,-124.26
00/00/2000,0:00:00,0:00:31,0,0,, ,,59.49,2.31,49.82,0,-0.04,0,-0.18,0.8,9.98,-26.76,31.5,-125.18
00/00/2000,0:00:00,0:00:32,0,0,, ,,58.83,2.63,49.84,0,-0.05,0,-0.16,0.82,9.99,-26.41,31.85,-123.98
00/00/2000,0:00:00,0:00:32,0,0,, ,,58.46,2.75,49.76,0,-0.05,0,-0.16,0.79,9.94,-26.62,32.39,-124
00/00/2000,0:00:00,0:00:32,0,0,, ,,58.19,2.91,49.85,0,-0.04,0,-0.17,0.85,9.96,-25.88,32.24,-124.41
00/00/2000,0:00:00,0:00:32,0,0,, ,,57.94,3.13,49.87,0,-0.04,0,-0.24,0.82,9.96,-26.12,31.95,-124.66
00/00/2000,0:00:00,0:00:32,0,0,, ,,57.71,3.26,49.88,0,-0.04,0,-0.19,0.79,9.94,-26.19,31.94,-124.77
00/00/2000,0:00:00,0:00:32,0,0,, ,,57.53,3.44,49.91,0.01,-0.04,0,-0.23,0.78,9.97,-26.38,32.14,-124.26
00/00/2000,0:00:00,0:00:33,0,0,, ,,57.29,3.5,50.05,0.01,-0.04,0,-0.21,0.84,9.93,-26.19,31.92,-124.55
00/00/2000,0:00:00,0:00:33,0,0,, ,,57.17,3.45,50.11,0.01,-0.04,0,-0.17,0.86,9.93,-26.28,31.99,-123.76
00/00/2000,0:00:00,0:00:33,0,0,, ,,57.06,3.51,50.12,0.01,-0.04,0,-0.22,0.78,9.9,-26.56,31.99,-123.65
00/00/2000,0:00:00,0:00:33,0,0,, ,,56.97,3.51,50.13,0.01,-0.04,0,-0.21,0.81,9.95,-26.48,31.95,-123.52
00/00/2000,0:00:00,0:00:33,0,0,, ,,56.86,3.5,50.08,0,-0.04,0,-0.18,0.79,9.96,-26.26,31.99,-124.01
00/00/2000,0:00:00,0:00:33,0,0,, ,,56.79,3.56,50.12,0,-0.04,0,-0.21,0.81,9.94,-26.47,31.6,-123.91
00/00/2000,0:00:00,0:00:34,0,0,, ,,56.77,3.87,50.03,0,-0.04,0,-0.31,0.81,9.9,-26.56,31.92,-123.76
00/00/2000,0:00:00,0:00:34,0,0,, ,,56.68,3.8,50.05,0,-0.04,0,-0.22,0.81,9.9,-26.76,31.79,-123.87
00/00/2000,0:00:00,0:00:34,0,0,, ,,56.58,3.75,50.11,0.01,-0.05,0,-0.22,0.81,9.94,-26.92,31.85,-123.88
00/00/2000,0:00:00,0:00:34,0,0,, ,,56.44,3.64,49.9,-0.01,-0.05,0,-0.18,0.76,9.94,-26.24,32.07,-123.93
00/00/2000,0:00:00,0:00:34,0,0,, ,,56.49,3.74,50.14,0.01,-0.04,0,-0.24,0.88,9.97,-26.82,32.33,-125.53
00/00/2000,0:00:00,0:00:34,0,0,, ,,56.46,3.71,50.14,0.01,-0.04,0,-0.19,0.79,9.92,-26.51,32.59,-125.07
00/00/2000,0:00:00,0:00:35,0,0,, ,,56.46,3.7,50.27,0.01,-0.04,0,-0.19,0.82,9.94,-26.35,32.49,-126.34
00/00/2000,0:00:00,0:00:35,0,0,, ,,56.42,3.63,50.24,0,-0.05,0,-0.18,0.81,9.95,-26.18,32.4,-126.51
00/00/2000,0:00:00,0:00:35,0,0,, ,,56.4,3.58,50.22,0,-0.05,0,-0.19,0.82,9.97,-26.19,32.68,-125.97
00/00/2000,0:00:00,0:00:35,0,0,, ,,56.39,3.61,50.24,0,-0.04,0,-0.19,0.81,9.98,-26.25,32.14,-126.53
00/00/2000,0:00:00,0:00:35,0,0,, ,,56.38,3.66,50.18,0,-0.04,0,-0.21,0.78,9.92,-25.9,32.83,-126.5
00/00/2000,0:00:00,0:00:35,0,0,, ,,56.37,3.72,50.23,0.01,-0.04,0,-0.21,0.82,9.94,-25.94,32.53,-127.11
00/00/2000,0:00:00,0:00:36,0,0,, ,,56.29,3.7,50.14,0,-0.05,0,-0.21,0.8,9.93,-26.28,32.52,-127.01
00/00/2000,0:00:00,0:00:36,0,0,, ,,56.27,3.71,50.16,0,-0.05,0,-0.18,0.8,9.94,-25.88,32.26,-126.81
00/00/2000,0:00:00,0:00:36,0,0,, ,,56.26,3.7,50.21,0,-0.04,0,-0.18,0.81,9.97,-25.78,32.58,-127.65
00/00/2000,0:00:00,0:00:36,0,0,, ,,56.24,3.74,50.17,0,-0.05,0,-0.21,0.79,9.95,-25.67,32.18,-126.24
00/00/2000,0:00:00,0:00:36,0,0,, ,,56.21,3.74,50.09,0,-0.05,0,-0.21,0.78,9.92,-25.87,32.86,-125.75
00/00/2000,0:00:00,0:00:36,0,0,, ,,56.2,3.73,50.16,0,-0.05,0,-0.18,0.81,9.98,-26.16,32.27,-126.64
00/00/2000,0:00:00,0:00:37,0,0,, ,,56.25,3.73,50.31,0.01,-0.04,0,-0.17,0.8,9.97,-25.61,32.62,-126.28
00/00/2000,0:00:00,0:00:37,0,0,, ,,56.24,3.69,50.27,0.01,-0.04,0,-0.18,0.8,9.97,-25.42,32.51,-125.84
00/00/2000,0:00:00,0:00:37,0,0,, ,,56.25,3.7,50.27,0,-0.04,0,-0.2,0.8,9.95,-26.09,32.49,-126.62
00/00/2000,0:00:00,0:00:37,0,0,, ,,56.24,3.7,50.22,0,-0.04,0,-0.19,0.79,9.92,-25.71,32.71,-126.76
00/00/2000,0:00:00,0:00:37,0,0,, ,,56.24,3.65,50.21,0,-0.04,0,-0.18,0.82,9.94,-25.94,32.94,-126.83
00/00/2000,0:00:00,0:00:37,0,0,, ,,56.25,3.61,50.21,0,-0.04,0,-0.18,0.83,9.95,-25.78,33.09,-126.64
00/00/2000,0:00:00,0:00:38,0,0,, ,,56.28,3.7,50.21,0,-0.04,0,-0.2,0.81,9.94,-25.67,32.78,-126.79
00/00/2000,0:00:00,0:00:38,0,0,, ,,56.27,3.69,50.15,0,-0.04,0,-0.18,0.8,9.97,-25.39,32.83,-126.24
00/00/2000,0:00:00,0:00:38,0,0,, ,,56.24,3.73,50.14,0,-0.05,0,-0.2,0.8,9.91,-25.29,32.59,-126.89
00/00/2000,0:00:00,0:00:38,0,0,, ,,56.23,3.72,50.13,0,-0.04,0,-0.2,0.81,9.93,-25.56,32.97,-126.47
00/00/2000,0:00:00,0:00:38,0,0,, ,,56.23,3.72,50.14,0,-0.04,0,-0.2,0.81,9.96,-25.46,32.91,-126.83
00/00/2000,0:00:00,0:00:38,0,0,, ,,56.22,3.73,50.11,0,-0.04,0,-0.19,0.8,9.94,-25.2,32.97,-126.22
00/00/2000,0:00:00,0:00:39,0,0,, ,,56.2,3.85,50.12,0,-0.04,0,-0.2,0.79,9.92,-24.67,32.49,-126.45
00/00/2000,0:00:00,0:00:39,0,0,, ,,56.18,3.88,50.11,0,-0.04,0,-0.21,0.8,9.92,-24.45,32.71,-127.21
00/00/2000,0:00:00,0:00:39,0,0,, ,,56.17,3.84,50.13,0,-0.04,0,-0.19,0.81,9.96,-25.14,32.74,-127.65
00/00/2000,0:00:00,0:00:39,0,0,, ,,56.16,3.78,50.13,0,-0.04,0,-0.17,0.8,9.97,-25.46,32.9,-127.3
00/00/2000,0:00:00,0:00:39,0,0,, ,,56.15,3.78,50.14,0,-0.04,0,-0.18,0.81,9.97,-24.85,32.64,-126.88
00/00/2000,0:00:00,0:00:39,0,0,, ,,56.16,3.78,50.15,0,-0.04,0,-0.19,0.8,9.93,-25.34,32.71,-126.48
00/00/2000,0:00:00,0:00:40,0,0,, ,,56.16,3.81,50.17,0,-0.04,0,-0.2,0.81,9.94,-25.14,32.52,-126.38
00/00/2000,0:00:00,0:00:40,0,0,, ,,56.15,3.79,50.15,0,-0.04,0,-0.19,0.8,9.96,-24.8,32.75,-126.76
00/00/2000,0:00:00,0:00:40,0,0,, ,,56.13,3.75,50.15,0,-0.05,0,-0.18,0.8,9.98,-25.48,32.68,-126.38
00/00/2000,0:00:00,0:00:40,0,0,, ,,56.16,3.79,50.19,0,-0.04,0,-0.2,0.8,9.93,-25.39,32.29,-126.94
00/00/2000,0:00:00,0:00:40,0,0,, ,,56.14,3.8,50.12,0,-0.04,0,-0.21,0.78,9.92,-25.3,33.18,-126.78
00/00/2000,0:00:00,0:00:40,0,0,, ,,56.14,3.78,50.08,0,-0.04,0,-0.2,0.8,9.93,-25.15,33.16,-126.34
00/00/2000,0:00:00,0:00:41,0,0,, ,,56.13,3.75,50.08,0,-0.04,0,-0.18,0.81,9.98,-25.48,32.87,-126.05
00/00/2000,0:00:00,0:00:41,0,0,, ,,56.12,3.74,50.08,0,-0.04,0,-0.18,0.8,9.97,-25.33,33.03,-126.24
00/00/2000,0:00:00,0:00:41,0,0,, ,,56.14,3.74,50.1,0,-0.04,0,-0.19,0.81,9.95,-25.58,32.97,-126.44
00/00/2000,0:00:00,0:00:41,0,0,, ,,56.14,3.82,50.12,0,-0.04,0,-0.22,0.8,9.92,-25.07,32.61,-126.6
00/00/2000,0:00:00,0:00:41,0,0,, ,,56.15,3.77,50.18,0,-0.04,0,-0.17,0.82,9.96,-25.5,32.24,-126.13
00/00/2000,0:00:00,0:00:41,0,0,, ,,56.16,3.75,50.17,0,-0.04,0,-0.19,0.8,9.97,-25.01,32.39,-125.49
00/00/2000,0:00:00,0:00:42,0,0,, ,,56.14,3.66,50.18,0,-0.05,0,-0.17,0.81,9.97,-24.9,32.49,-125.96
00/00/2000,0:00:00,0:00:42,0,0,, ,,56.15,3.67,50.19,0,-0.05,0,-0.18,0.81,9.96,-25.24,32.37,-126.15
00/00/2000,0:00:00,0:00:42,0,0,, ,,56.17,3.7,50.18,0,-0.04,0,-0.2,0.8,9.92,-25.18,32.77,-126.38
00/00/2000,0:00:00,0:00:42,0,0,, ,,56.19,3.71,50.19,0,-0.04,0,-0.19,0.81,9.94,-25.91,32.46,-125.96
00/00/2000,0:00:00,0:00:42,0,0,, ,,56.19,3.68,50.2,0,-0.05,0,-0.18,0.8,9.94,-25.96,32.59,-126.48
00/00/2000,0:00:00,0:00:42,0,0,, ,,56.2,3.72,50.19,0,-0.04,0,-0.2,0.8,9.93,-25.46,32.72,-126.6
00/00/2000,0:00:00,0:00:43,0,0,, ,,56.23,3.81,50.25,0,-0.04,0,-0.2,0.79,9.92,-25.59,31.98,-126.73
00/00/2000,0:00:00,0:00:43,0,0,, ,,56.21,3.8,50.17,0,-0.04,0,-0.21,0.79,9.91,-25.27,32.99,-126.28
00/00/2000,0:00:00,0:00:43,0,0,, ,,56.2,3.81,50.16,0,-0.04,0,-0.21,0.8,9.92,-25.3,32.59,-126.19
00/00/2000,0:00:00,0:00:43,0,0,, ,,56.17,3.78,50.18,0,-0.05,0,-0.18,0.8,9.96,-25.48,32.34,-127.51
00/00/2000,0:00:00,0:00:43,0,0,, ,,56.15,3.77,50.19,0,-0.05,0,-0.18,0.8,9.94,-25.34,32.21,-127.13
00/00/2000,0:00:00,0:00:43,0,0,, ,,56.14,3.78,50.19,0,-0.04,0,-0.19,0.8,9.93,-25.02,32.29,-126.28
00/00/2000,0:00:00,0:00:44,0,0,, ,,56.13,3.74,50.15,0,-0.04,0,-0.18,0.81,9.93,-24.8,32.84,-126.34
00/00/2000,0:00:00,0:00:44,0,0,, ,,56.12,3.69,50.16,0,-0.05,0,-0.17,0.81,9.95,-25.39,32.64,-126
00/00/2000,0:00:00,0:00:44,0,0,, ,,56.11,3.67,50.17,0,-0.05,0,-0.17,0.81,9.96,-24.93,32.72,-126.6
00/00/2000,0:00:00,0:00:44,0,0,, ,,56.13,3.66,50.18,0,-0.04,0,-0.17,0.81,9.96,-25.52,32.67,-125.96
00/00/2000,0:00:00,0:00:44,0,0,, ,,56.16,3.72,50.22,0,-0.04,0,-0.2,0.8,9.91,-25.52,32.18,-125.97
00/00/2000,0:00:00,0:00:44,0,0,, ,,56.17,3.74,50.24,0,-0.04,0,-0.2,0.8,9.92,-25.75,32.18,-126.16
00/00/2000,0:00:00,0:00:45,0,0,, ,,56.18,3.7,50.24,0,-0.05,0,-0.18,0.81,9.91,-25.46,32.36,-127.02
00/00/2000,0:00:00,0:00:45,0,0,, ,,56.17,3.66,50.2,0,-0.05,0,-0.18,0.8,9.94,-25.26,33.21,-127.36
00/00/2000,0:00:00,0:00:45,0,0,, ,,56.17,3.67,50.15,0,-0.04,0,-0.2,0.79,9.92,-25.26,33.09,-126.28
00/00/2000,0:00:00,0:00:45,0,0,, ,,56.17,3.71,50.12,0,-0.04,0,-0.2,0.79,9.91,-25.31,33.02,-126.22
00/00/2000,0:00:00,0:00:45,0,0,, ,,56.19,3.76,50.15,0,-0.04,0,-0.21,0.8,9.91,-25.96,32.65,-127.11
00/00/2000,0:00:00,0:00:45,0,0,, ,,56.18,3.71,50.18,0,-0.05,0,-0.16,0.81,9.96,-25.39,32.51,-126.72
00/00/2000,0:00:00,0:00:46,0,0,, ,,56.2,3.71,50.24,0,-0.04,0,-0.18,0.81,9.96,-25.59,32.32,-126.47
00/00/2000,0:00:00,0:00:46,0,0,, ,,56.2,3.71,50.2,0,-0.04,0,-0.2,0.8,9.94,-25.56,32.68,-126.56
00/00/2000,0:00:00,0:00:46,0,0,, ,,56.2,3.72,50.14,0,-0.04,0,-0.2,0.79,9.94,-25.34,32.83,-126.4
00/00/2000,0:00:00,0:00:46,0,0,, ,,56.2,3.73,50.18,0,-0.04,0,-0.18,0.8,9.93,-25.59,32.27,-126.53
00/00/2000,0:00:00,0:00:46,0,0,, ,,56.2,3.69,50.19,0,-0.04,0,-0.18,0.82,9.95,-25.45,32.74,-126.4
00/00/2000,0:00:00,0:00:46,0,0,, ,,56.21,3.67,50.23,0,-0.05,0,-0.17,0.81,9.96,-25.94,32.11,-126.16
00/00/2000,0:00:00,0:00:47,0,0,, ,,56.24,3.71,50.23,0,-0.04,0,-0.2,0.79,9.92,-25.94,32.27,-125.69
00/00/2000,0:00:00,0:00:47,0,0,, ,,56.24,3.73,50.2,0,-0.04,0,-0.2,0.79,9.92,-25.3,32.43,-125.59
00/00/2000,0:00:00,0:00:47,0,0,, ,,56.24,3.71,50.2,0,-0.04,0,-0.19,0.8,9.93,-25.71,32.33,-125.46
00/00/2000,0:00:00,0:00:47,0,0,, ,,56.24,3.69,50.19,0,-0.04,0,-0.19,0.81,9.93,-25.4,32.46,-125.65
00/00/2000,0:00:00,0:00:47,0,0,, ,,56.24,3.74,50.18,0,-0.04,0,-0.21,0.79,9.95,-25.78,32.4,-125.72
00/00/2000,0:00:00,0:00:47,0,0,, ,,56.23,3.76,50.15,0,-0.04,0,-0.2,0.79,9.94,-25.55,32.64,-126.19
00/00/2000,0:00:00,0:00:48,0,0,, ,,56.23,3.74,50.09,0,-0.04,0,-0.21,0.8,9.92,-25.94,33.13,-126.07
00/00/2000,0:00:00,0:00:48,0,0,, ,,56.21,3.76,50.1,0,-0.04,0,-0.2,0.79,9.92,-25.65,32.91,-126.59
00/00/2000,0:00:00,0:00:48,0,0,, ,,56.19,3.71,50.08,0,-0.05,0,-0.17,0.81,9.97,-25.62,33.06,-126.34
00/00/2000,0:00:00,0:00:48,0,0,, ,,56.19,3.7,50.15,0,-0.04,0,-0.17,0.81,9.97,-25.42,32.52,-126.48
00/00/2000,0:00:00,0:00:48,0,0,, ,,56.2,3.67,50.14,0,-0.04,0,-0.19,0.81,9.96,-26.22,32.84,-125.11
00/00/2000,0:00:00,0:00:48,0,0,, ,,56.21,3.68,50.15,0,-0.04,0,-0.19,0.81,9.94,-25.59,32.56,-125.18
00/00/2000,0:00:00,0:00:49,0,0,, ,,56.22,3.64,50.19,0,-0.04,0,-0.18,0.8,9.95,-25.84,32.56,-125.59
00/00/2000,0:00:00,0:00:49,0,0,, ,,56.24,3.6,50.17,0,-0.04,0,-0.18,0.81,9.95,-25.77,32.75,-125.33
00/00/2000,0:00:00,0:00:49,0,0,, ,,56.23,3.55,50.12,0,-0.05,0,-0.18,0.81,9.97,-25.97,33.4,-125.75
00/00/2000,0:00:00,0:00:49,0,0,, ,,56.25,3.69,50.17,0,-0.04,0,-0.21,0.79,9.91,-25.59,32.43,-126.66
00/00/2000,0:00:00,0:00:49,0,0,, ,,56.27,3.73,50.18,0,-0.04,0,-0.21,0.8,9.92,-25.69,32.43,-125.96
00/00/2000,0:00:00,0:00:49,0,0,, ,,56.27,3.71,50.22,0,-0.04,0,-0.18,0.81,9.97,-25.94,32.11,-126.09
00/00/2000,0:00:00,0:00:50,0,0,, ,,56.27,3.64,50.18,0,-0.04,0,-0.18,0.81,9.97,-26.12,32.78,-126.47
00/00/2000,0:00:00,0:00:50,0,0,, ,,56.27,3.65,50.16,0,-0.04,0,-0.2,0.8,9.96,-25.65,32.64,-125.83
00/00/2000,0:00:00,0:00:50,0,0,, ,,56.28,3.7,50.17,0,-0.04,0,-0.2,0.79,9.94,-25.78,32.24,-125.78
00/00/2000,0:00:00,0:00:50,0,0,, ,,56.27,3.76,50.15,0,-0.04,0,-0.21,0.79,9.92,-25.46,32.75,-126.66
00/00/2000,0:00:00,0:00:50,0,0,, ,,56.26,3.77,50.15,0,-0.04,0,-0.2,0.79,9.93,-25.87,32.39,-125.9
00/00/2000,0:00:00,0:00:50,0,0,, ,,56.25,3.73,50.16,0,-0.04,0,-0.18,0.8,9.98,-25.78,32.42,-125.8
00/00/2000,0:00:00,0:00:51,0,0,, ,,56.24,3.72,50.12,0,-0.04,0,-0.2,0.8,9.92,-25.49,32.77,-125.49
00/00/2000,0:00:00,0:00:51,0,0,, ,,56.23,3.73,50.13,0,-0.04,0,-0.2,0.8,9.96,-25.78,32.7,-126.21
00/00/2000,0:00:00,0:00:51,0,0,, ,,56.22,3.76,50.17,0,-0.04,0,-0.19,0.8,9.95,-25.42,32.23,-126.6
00/00/2000,0:00:00,0:00:51,0,0,, ,,56.21,3.7,50.14,0,-0.04,0,-0.18,0.82,9.97,-25.62,33.35,-126.48
00/00/2000,0:00:00,0:00:51,0,0,, ,,56.21,3.67,50.16,0,-0.05,0,-0.18,0.81,9.98,-25.49,32.72,-126.29
00/00/2000,0:00:00,0:00:51,0,0,, ,,56.21,3.72,50.15,0,-0.04,0,-0.2,0.79,9.93,-25.97,32.67,-126.59
00/00/2000,0:00:00,0:00:52,0,0,, ,,56.23,3.77,50.16,0,-0.04,0,-0.21,0.8,9.93,-26.06,32.64,-126.64
00/00/2000,0:00:00,0:00:52,0,0,, ,,56.23,3.81,50.18,0,-0.04,0,-0.21,0.8,9.93,-25.81,32.33,-126.6
00/00/2000,0:00:00,0:00:52,0,0,, ,,56.22,3.73,50.15,0,-0.04,0,-0.19,0.81,9.93,-25.91,33.03,-125.58
00/00/2000,0:00:00,0:00:52,0,0,, ,,56.22,3.73,50.15,0,-0.04,0,-0.2,0.8,9.95,-25.91,32.67,-125.86
00/00/2000,0:00:00,0:00:52,0,0,, ,,56.22,3.74,50.15,0,-0.04,0,-0.19,0.8,9.95,-25.68,32.59,-125.78
00/00/2000,0:00:00,0:00:52,0,0,, ,,56.2,3.74,50.14,0,-0.05,0,-0.21,0.79,9.94,-25.86,32.91,-126.34
00/00/2000,0:00:00,0:00:53,0,0,, ,,56.21,3.69,50.17,0,-0.04,0,-0.18,0.81,9.97,-25.72,32.61,-125.88
00/00/2000,0:00:00,0:00:53,0,0,, ,,56.2,3.67,50.17,0,-0.05,0,-0.18,0.81,9.97,-25.61,32.45,-125.8
00/00/2000,0:00:00,0:00:53,0,0,, ,,56.2,3.62,50.17,0,-0.05,0,-0.17,0.81,9.98,-25.77,32.84,-125.59
00/00/2000,0:00:00,0:00:53,0,0,, ,,56.24,3.67,50.15,0,-0.04,0,-0.2,0.79,9.92,-25.99,32.77,-125.81
00/00/2000,0:00:00,0:00:53,0,0,, ,,56.25,3.73,50.19,0,-0.04,0,-0.21,0.8,9.94,-25.45,32.34,-126.28
00/00/2000,0:00:00,0:00:53,0,0,, ,,56.24,3.72,50.19,0,-0.04,0,-0.18,0.8,9.95,-25.12,32.34,-126.25
00/00/2000,0:00:00,0:00:54,0,0,, ,,56.24,3.74,50.2,0,-0.04,0,-0.19,0.81,9.96,-25.58,32.46,-126.16
00/00/2000,0:00:00,0:00:54,0,0,, ,,56.24,3.7,50.24,0,-0.04,0,-0.17,0.82,9.97,-25.88,32.13,-126.05
00/00/2000,0:00:00,0:00:54,0,0,, ,,56.27,3.72,50.22,0,-0.04,0,-0.21,0.8,9.91,-26.26,32.33,-125.68
00/00/2000,0:00:00,0:00:54,0,0,, ,,56.27,3.73,50.19,0,-0.04,0,-0.2,0.79,9.91,-26,32.71,-126.63
00/00/2000,0:00:00,0:00:54,0,0,, ,,56.26,3.65,50.17,0,-0.05,0,-0.17,0.81,9.97,-25.96,32.72,-125.78
00/00/2000,0:00:00,0:00:54,0,0,, ,,56.25,3.63,50.16,0,-0.05,0,-0.18,0.81,9.97,-25.83,32.55,-125.58
00/00/2000,0:00:00,0:00:55,0,0,, ,,56.25,3.65,50.15,0,-0.04,0,-0.19,0.8,9.97,-26.12,32.67,-125.31
00/00/2000,0:00:00,0:00:55,0,0,, ,,56.25,3.68,50.14,0,-0.04,0,-0.2,0.8,9.94,-25.52,32.45,-125.08
00/00/2000,0:00:00,0:00:55,0,0,, ,,56.25,3.64,50.17,0,-0.04,0,-0.17,0.81,9.95,-26.03,32.61,-125.67
00/00/2000,0:00:00,0:00:55,0,0,, ,,56.25,3.64,50.18,0,-0.04,0,-0.17,0.81,9.97,-25.43,32.33,-125.46
00/00/2000,0:00:00,0:00:55,0,0,, ,,56.23,3.61,50.16,0,-0.05,0,-0.18,0.81,9.99,-25.67,32.72,-125.61
00/00/2000,0:00:00,0:00:55,0,0,, ,,56.23,3.66,50.13,0,-0.04,0,-0.2,0.79,9.93,-25.8,32.83,-126
00/00/2000,0:00:00,0:00:56,0,0,, ,,56.21,3.76,50.09,0,-0.04,0,-0.21,0.79,9.93,-25.39,32.62,-125.68
00/00/2000,0:00:00,0:00:56,0,0,, ,,56.2,3.75,50.07,0,-0.04,0,-0.2,0.79,9.94,-25.97,33.08,-125.99
00/00/2000,0:00:00,0:00:56,0,0,, ,,56.21,3.73,50.11,0,-0.04,0,-0.19,0.81,9.95,-26.07,32.71,-126.4
00/00/2000,0:00:00,0:00:56,0,0,, ,,56.2,3.73,50.11,0,-0.04,0,-0.2,0.81,9.97,-25.49,32.97,-126.31
00/00/2000,0:00:00,0:00:56,0,0,, ,,56.2,3.73,50.07,0,-0.04,0,-0.21,0.79,9.94,-25.59,33.02,-125.36
00/00/2000,0:00:00,0:00:56,0,0,, ,,56.2,3.77,50.06,0,-0.04,0,-0.21,0.79,9.93,-25.56,33.06,-125.97
00/00/2000,0:00:00,0:00:57,0,0,, ,,56.18,3.76,50.16,0,-0.05,0,-0.18,0.81,9.98,-25.86,32.59,-127.14
00/00/2000,0:00:00,0:00:57,0,0,, ,,56.18,3.71,50.17,0,-0.04,0,-0.18,0.81,9.98,-25.87,32.74,-126.57
00/00/2000,0:00:00,0:00:57,0,0,, ,,56.18,3.71,50.17,0,-0.04,0,-0.18,0.8,9.97,-25.34,32.74,-126.81
00/00/2000,0:00:00,0:00:57,0,0,, ,,56.18,3.72,50.16,0,-0.04,0,-0.19,0.8,9.96,-25.69,32.61,-126.35
00/00/2000,0:00:00,0:00:57,0,0,, ,,56.19,3.71,50.18,0,-0.04,0,-0.19,0.81,9.95,-25.8,32.61,-126.38
00/00/2000,0:00:00,0:00:57,0,0,, ,,56.18,3.63,50.12,0,-0.05,0,-0.17,0.81,9.96,-25.52,33.37,-125.9
00/00/2000,0:00:00,0:00:58,0,0,, ,,56.18,3.66,50.17,0,-0.05,0,-0.18,0.81,9.97,-25.11,32.74,-126.53
00/00/2000,0:00:00,0:00:58,0,0,, ,,56.19,3.65,50.19,0,-0.05,0,-0.18,0.81,9.98,-25.83,32.48,-126.18
00/00/2000,0:00:00,0:00:58,0,0,, ,,56.2,3.64,50.19,0,-0.04,0,-0.18,0.8,9.98,-26.02,32.45,-124.98
00/00/2000,0:00:00,0:00:58,0,0,, ,,56.22,3.66,50.18,0,-0.04,0,-0.2,0.8,9.93,-25.62,32.83,-126.06
00/00/2000,0:00:00,0:00:58,0,0,, ,,56.23,3.68,50.16,0,-0.04,0,-0.2,0.81,9.93,-25.78,32.78,-125.88
00/00/2000,0:00:00,0:00:58,0,0,, ,,56.23,3.69,50.18,0,-0.04,0,-0.18,0.8,9.96,-25.93,32.34,-126.05
00/00/2000,0:00:00,0:00:59,0,0,, ,,56.22,3.65,50.11,0,-0.04,0,-0.19,0.79,9.94,-25.94,32.97,-126.16
00/00/2000,0:00:00,0:00:59,0,0,, ,,56.22,3.67,50.09,0,-0.04,0,-0.2,0.79,9.94,-25.53,32.77,-125.3
00/00/2000,0:00:00,0:00:59,0,0,, ,,56.23,3.74,50.12,0,-0.04,0,-0.21,0.78,9.93,-26.28,32.43,-125.65
00/00/2000,0:00:00,0:00:59,0,0,, ,,56.22,3.71,50.16,0,-0.05,0,-0.18,0.82,9.98,-25.75,32.52,-125.88
00/00/2000,0:00:00,0:00:59,0,0,, ,,56.22,3.68,50.17,0,-0.04,0,-0.18,0.81,9.98,-25.64,32.51,-125.58
00/00/2000,0:00:00,0:00:59,0,0,, ,,56.23,3.67,50.19,0,-0.04,0,-0.18,0.81,9.97,-26,32.58,-126.16
00/00/2000,0:00:00,0:01:00,0,0,, ,,56.26,3.76,50.22,0,-0.04,0,-0.21,0.8,9.94,-25.72,32.23,-126.47
00/00/2000,0:00:00,0:01:00,0,0,, ,,56.24,3.74,50.15,0,-0.04,0,-0.2,0.79,9.94,-25.23,32.72,-125.5
00/00/2000,0:00:00,0:01:00,0,0,, ,,56.24,3.72,50.2,0,-0.05,0,-0.19,0.81,9.96,-26.47,32.23,-126.51
00/00/2000,0:00:00,0:01:00,0,0,, ,,56.23,3.69,50.21,0,-0.05,0,-0.17,0.81,9.98,-25.49,32.34,-126.43
00/00/2000,0:00:00,0:01:00,0,0,, ,,56.22,3.67,50.23,0,-0.05,0,-0.17,0.81,9.98,-25.39,32.37,-127.13
00/00/2000,0:00:00,0:01:00,0,0,, ,,56.24,3.75,50.24,0,-0.04,0,-0.22,0.79,9.93,-25.61,32.08,-125.64
00/00/2000,0:00:00,0:01:01,0,0,, ,,56.22,3.75,50.22,0,-0.05,0,-0.21,0.8,9.92,-25.58,32.2,-125.71
00/00/2000,0:00:00,0:01:01,0,0,, ,,56.23,3.74,50.24,0,-0.04,0,-0.2,0.81,9.93,-25.65,32.33,-126.79
00/00/2000,0:00:00,0:01:01,0,0,, ,,56.22,3.73,50.24,0,-0.05,0,-0.18,0.8,9.96,-25.17,32.04,-126.29
00/00/2000,0:00:00,0:01:01,0,0,, ,,56.22,3.75,50.24,0,-0.04,0,-0.2,0.8,9.94,-25.59,32.18,-126.81
00/00/2000,0:00:00,0:01:01,0,0,, ,,56.22,3.79,50.19,0,-0.04,0,-0.21,0.79,9.93,-25.4,32.58,-126.63
00/00/2000,0:00:00,0:01:01,0,0,, ,,56.21,3.75,50.22,0,-0.05,0,-0.18,0.82,9.97,-25.55,32.15,-126.4
00/00/2000,0:00:00,0:01:02,0,0,, ,,56.2,3.68,50.23,0,-0.05,0,-0.18,0.81,9.97,-25.37,32.3,-126.07
